Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-18 17:56:37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-22 11:31:24.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-19 20:03:04.404,4694,-40.000321,3.35508842E-06,55.5411249,63.1383828,23.2896222,33.4963992,24.9978855,25.8399035,0.00578634353,-40.0005241,-0.000129056004,0.102201087,,,,,,,,,,,,,,,,
2026-06-19 20:03:24.389,4695,-40.0003087,4.6235876E-05,55.5618017,63.1394241,23.3063321,33.5303124,24.9853832,25.8576046,-0.000510637589,-40.0003947,-8.83353417E-05,0.0969820831,,,,,,,,,,,,,,,,
2026-06-19 20:03:44.389,4696,-40.0004282,7.79023955E-06,55.5668411,63.142189,23.2863032,33.5667521,24.9918211,25.9127243,0.00393241074,-40.0004673,-4.80053405E-05,0.0943090644,,,,,,,,,,,,,,,,
2026-06-19 20:04:04.388,4697,-40.0003255,1.79933852E-05,55.5602553,63.1413571,23.3021526,33.6093004,24.9709765,26.0409057,0.00581302722,-40.0005576,-6.72856088E-05,0.0953511939,,,,,,,,,,,,,,,,
2026-06-19 20:04:24.388,4698,-40.0003737,1.29837326E-05,55.5280131,63.1415905,23.2852687,33.6101912,24.9508602,26.0993121,-0.000781124256,-40.0003651,-6.38845603E-06,0.0839110349,,,,,,,,,,,,,,,,
2026-06-19 20:04:44.392,4699,-40.0004376,1.02720858E-05,55.4970608,63.1422308,23.2925722,33.621731,24.9666351,26.1726794,0.000424668299,-40.0003268,-2.67947472E-05,0.0906920477,,,,,,,,,,,,,,,,
2026-06-19 20:05:04.388,4700,-40.0004656,7.05947371E-05,55.4753813,63.1396994,23.2772284,33.6340528,24.9623009,26.2472068,0.000922807534,-40.0002919,-5.00735456E-05,0.0833606861,,,,,,,,,,,,,,,,
2026-06-19 20:05:24.403,4701,-40.0004152,1.44544563E-05,55.4532541,63.1362584,23.293039,33.6312369,24.9355063,26.3624812,0.00101819771,-40.0003157,-7.59720706E-05,0.100997513,,,,,,,,,,,,,,,,
2026-06-19 20:05:44.388,4702,-40.0004195,7.11922186E-05,55.4260521,63.136025,23.2731155,33.6801132,24.8974311,26.3434171,0.000847389908,-40.000304,-8.94154044E-05,0.0932541176,,,,,,,,,,,,,,,,
2026-06-19 20:06:04.388,4703,-40.0004057,-1.77635846E-05,55.4097644,63.1365217,23.2736097,33.6624153,24.9153083,26.351707,0.000531846642,-40.00032,-3.18503599E-05,0.0876698879,,,,,,,,,,,,,,,,
2026-06-19 20:06:24.433,4704,-40.0004138,1.81082854E-05,55.409442,63.1334218,23.2589637,33.6245329,24.9179259,26.3553728,0.00116471668,-40.0003013,-5.32447936E-05,0.0949508411,,,,,,,,,,,,,,,,
2026-06-19 20:06:44.388,4705,-40.0004332,-3.63774313E-05,55.4213831,63.1365935,23.2591726,33.6030087,24.9556881,26.4113308,0.00126580443,-40.0003032,-3.44471064E-05,0.082989153,,,,,,,,,,,,,,,,
2026-06-19 20:07:04.435,4706,-40.0004032,2.48414423E-05,55.423019,63.1312674,23.2338915,33.6436095,24.9223538,26.3809924,0.00443670953,-40.0003897,-9.71826639E-05,0.0926972481,,,,,,,,,,,,,,,,
2026-06-19 20:07:24.410,4707,-40.0004061,1.72350432E-05,55.3980622,63.1305492,23.2099118,33.7106236,24.972096,26.2559538,0.00535966188,-40.0004981,-6.19312554E-05,0.0849845465,,,,,,,,,,,,,,,,
2026-06-19 20:07:44.388,4708,-40.0003463,5.42559161E-05,55.3972741,63.1295977,23.2168272,33.7445311,24.9713421,26.1709522,0.00360903934,-40.0004459,-6.58148851E-05,0.0865652211,,,,,,,,,,,,,,,,
2026-06-19 20:08:04.389,4709,-40.0004047,2.84263313E-05,55.3909334,63.1293344,23.1936285,33.7833238,24.9648769,26.1689481,0.0033664108,-40.0005123,-0.000102674898,0.0978644179,,,,,,,,,,,,,,,,
2026-06-19 20:08:24.389,4710,-40.0003852,-2.48184623E-05,55.4204278,63.1288556,23.2031767,33.7819956,24.9539005,26.1257397,0.00583590717,-40.000504,-0.000124735753,0.0850508453,,,,,,,,,,,,,,,,
2026-06-19 20:08:44.389,4711,-40.0003384,-3.37347247E-05,55.4297658,63.1272937,23.1987351,33.8222221,24.9838134,26.1027485,0.000543719851,-40.000403,-5.04871867E-05,0.086604536,,,,,,,,,,,,,,,,
2026-06-19 20:09:04.388,4712,-40.0004074,-4.34093289E-05,55.440674,63.129113,23.2049129,33.8360813,24.958986,26.1606382,0.00110395785,-40.0003508,-3.49756478E-05,0.103361932,,,,,,,,,,,,,,,,
2026-06-19 20:09:24.392,4713,-40.0004611,8.06140423E-05,55.4527645,63.1286222,23.2237761,33.8255705,24.9552197,26.2297573,0.00140336909,-40.0003372,-9.35977749E-05,0.0995763681,,,,,,,,,,,,,,,,
2026-06-19 20:09:44.394,4714,-40.0004605,4.03529813E-05,55.4261416,63.1301303,23.2284035,33.9303397,24.9144377,26.277934,0.00119562702,-40.0002926,-9.81248462E-05,0.0868405621,,,,,,,,,,,,,,,,
2026-06-19 20:10:04.419,4715,-40.0004482,-8.36474099E-06,55.4095793,63.1272279,23.2033307,33.9121465,24.9428057,26.3091259,0.000240665748,-40.0003725,-3.20342004E-05,0.0936672602,,,,,,,,,,,,,,,,
2026-06-19 20:10:24.446,4716,-40.0004424,-1.63847811E-05,55.3892616,63.1266115,23.2019829,33.8619797,24.9293737,26.3804788,0.00209669459,-40.0003119,-4.44664116E-05,0.0917024675,,,,,,,,,,,,,,,,
2026-06-19 20:10:44.394,4717,-40.0003832,3.3091283E-05,55.3577256,63.1278862,23.2372087,33.8612364,24.9279119,26.4438575,0.00444686588,-40.0004287,-5.17281098E-05,0.0862889403,,,,,,,,,,,,,,,,
2026-06-19 20:11:04.389,4718,-40.0004413,4.47191922E-05,55.3396591,63.1276109,23.2337872,33.8076327,24.8809333,26.5155706,0.00657799649,-40.0005775,-9.31381737E-05,0.0915589729,,,,,,,,,,,,,,,,
2026-06-19 20:11:24.389,4719,-40.0003256,-4.1456024E-05,55.3125714,63.1254206,23.1826093,33.790721,24.9027632,26.5213247,0.00370570509,-40.0004673,-4.52936937E-05,0.0901898263,,,,,,,,,,,,,,,,
2026-06-19 20:11:44.419,4720,-40.0003762,4.48800526E-05,55.2997829,63.1274134,23.1911184,33.8424498,24.9050041,26.5232252,0.000329349374,-40.0003997,-0.00011159116,0.0846530713,,,,,,,,,,,,,,,,
2026-06-19 20:12:04.388,4721,-40.0004391,1.38569748E-05,55.2928991,63.1270124,23.1908488,33.9330667,24.9257513,26.4956231,0.00676392046,-40.0005375,-0.000108396932,0.0898183834,,,,,,,,,,,,,,,,
2026-06-19 20:12:24.388,4722,-40.0002932,-1.84070262E-05,55.3112997,63.121435,23.1999765,33.8955304,24.9118038,26.5507193,0.00179678691,-40.0003179,-3.30223429E-05,0.0827684109,,,,,,,,,,,,,,,,
2026-06-19 20:12:44.389,4723,-40.000361,-4.28118474E-05,55.2924573,63.1207946,23.2059179,33.9202043,24.9332595,26.454913,0.00246831268,-40.0004122,-6.16325147E-05,0.0907813968,,,,,,,,,,,,,,,,
2026-06-19 20:13:04.431,4724,-40.000328,-2.82654709E-06,55.2680328,63.1203937,23.1983495,33.8463416,24.952415,26.3969514,0.000256508184,-40.0003064,-1.75797441E-05,0.0859158665,,,,,,,,,,,,,,,,
2026-06-19 20:13:24.389,4725,-40.0004509,-1.45233964E-05,55.2630834,63.1195499,23.2399971,33.8698513,24.9350929,26.3236728,0.00685915435,-40.0004979,-0.000100905433,0.102998608,,,,,,,,,,,,,,,,
2026-06-19 20:13:44.398,4726,-40.0002627,3.07932773E-05,55.289311,63.118754,23.2435368,33.8590659,24.9436216,26.2395425,-0.00062873533,-40.000347,-5.72203436E-05,0.087139945,,,,,,,,,,,,,,,,
2026-06-19 20:14:04.388,4727,-40.0004328,2.13714536E-06,55.3276765,63.1177965,23.2345599,33.8841488,24.9087784,26.1878533,0.00103842537,-40.0003372,-8.46355524E-05,0.0947152384,,,,,,,,,,,,,,,,
2026-06-19 20:14:24.388,4728,-40.000423,-1.85219265E-05,55.3736787,63.1147983,23.2163028,33.9192877,24.9309993,26.2075464,0.00715723946,-40.0005444,-7.40187657E-05,0.10016123,,,,,,,,,,,,,,,,
2026-06-19 20:14:44.395,4729,-40.0002908,1.52127982E-05,55.4083375,63.1170484,23.2361053,33.8599376,24.8944014,26.2299674,0.00506869242,-40.000549,-0.000116003331,0.0931468483,,,,,,,,,,,,,,,,
2026-06-19 20:15:04.407,4730,-40.0003237,-3.09081776E-05,55.4282433,63.1132483,23.2336366,33.9009688,24.9055373,26.2855585,0.00460801837,-40.0005015,-0.000123081189,0.105017754,,,,,,,,,,,,,,,,
2026-06-19 20:15:24.418,4731,-40.0003461,-3.75034541E-05,55.4252401,63.1157378,23.2325325,33.9009658,24.9205299,26.3076669,0.00181914283,-40.0004218,-3.41024056E-05,0.0860749537,,,,,,,,,,,,,,,,
2026-06-19 20:15:44.388,4732,-40.000357,-1.93032484E-05,55.412475,63.1190891,23.2129235,33.845944,24.9297012,26.3509591,0.0069286009,-40.0005137,-0.000141235434,0.0843706852,,,,,,,,,,,,,,,,
2026-06-19 20:16:04.388,4733,-40.0003206,4.43515113E-06,55.3966591,63.1141879,23.2233805,33.8966752,24.9130754,26.3611557,0.00140392988,-40.0004778,-6.90091132E-05,0.0911767533,,,,,,,,,,,,,,,,
2026-06-19 20:16:24.388,4734,-40.0004087,-9.55970399E-05,55.3760848,63.116067,23.2390738,33.9276035,24.8950045,26.4622771,0.00103170044,-40.0004186,-5.30379731E-05,0.0937327751,,,,,,,,,,,,,,,,
2026-06-19 20:16:44.434,4735,-40.0004047,3.17354596E-05,55.3480953,63.1149539,23.2157967,33.8965932,24.9076631,26.4635205,0.0028419648,-40.0003635,-9.02886466E-05,0.102900386,,,,,,,,,,,,,,,,
2026-06-19 20:17:04.388,4736,-40.0004255,-1.33743936E-05,55.3335036,63.1087181,23.2268912,33.9160142,24.8988459,26.4680487,0.00624500424,-40.0005292,-9.90210685E-05,0.0872227926,,,,,,,,,,,,,,,,
2026-06-19 20:17:24.397,4737,-40.0003237,3.189632E-05,55.3386978,63.1096577,23.2003509,33.9183787,24.9319113,26.440208,-0.000787571091,-40.0003064,-7.00661958E-05,0.0767380696,,,,,,,,,,,,,,,,
2026-06-19 20:17:44.388,4738,-40.0004925,-9.78950456E-06,55.3423279,63.1112854,23.2432407,33.9027153,24.9203154,26.5283946,0.00219157223,-40.0003682,-9.22419515E-05,0.0852963205,,,,,,,,,,,,,,,,
2026-06-19 20:18:04.405,4739,-40.0004261,5.9380469E-05,55.3608899,63.1064501,23.25088,33.8975334,24.9400352,26.4946481,0.00703074818,-40.0005251,-0.00011942736,0.101181615,,,,,,,,,,,,,,,,
2026-06-19 20:18:24.403,4740,-40.0003598,-2.05211915E-05,55.3438443,63.1077068,23.2147068,33.937425,24.9808134,26.3814289,0.00508222043,-40.000525,-0.000108580772,0.0852559456,,,,,,,,,,,,,,,,
2026-06-19 20:18:44.388,4741,-40.0003034,3.65842518E-05,55.3437846,63.1030808,23.2140508,33.9223633,25.0046033,26.2256215,0.00551929287,-40.0005491,-0.000104858003,0.0918907677,,,,,,,,,,,,,,,,
2026-06-19 20:19:04.403,4742,-40.0003632,1.78784849E-05,55.3411636,63.1032065,23.2403021,33.9768106,24.9915875,26.1375243,0.00446831396,-40.0004855,-0.000114992209,0.0825829353,,,,,,,,,,,,,,,,
2026-06-19 20:19:24.389,4743,-40.0003103,2.71394481E-05,55.3553553,63.103787,23.21049,33.9745885,25.0176342,26.0053734,-0.000382243298,-40.0003559,-6.11039733E-05,0.0956287149,,,,,,,,,,,,,,,,
2026-06-19 20:19:44.388,4744,-40.0004599,1.82921259E-05,55.3880317,63.1052352,23.2085102,33.9872365,25.0585275,25.8727723,-3.55713596E-05,-40.000368,-3.63314712E-05,0.0904039523,,,,,,,,,,,,,,,,
2026-06-19 20:20:04.420,4745,-40.0004716,2.54389238E-05,55.4159081,63.0995082,23.2019705,33.9794104,25.0697253,25.7993433,0.00122337714,-40.0003432,-7.42945264E-05,0.0862002577,,,,,,,,,,,,,,,,
2026-06-19 20:20:24.389,4746,-40.0004686,-3.4676907E-05,55.4251207,63.1021174,23.2216517,33.9465524,25.1317525,25.6810611,0.00181327288,-40.0003939,-8.25213871E-05,0.0922962971,,,,,,,,,,,,,,,,
2026-06-19 20:20:44.388,4747,-40.0003895,-1.46153167E-05,55.4275209,63.099951,23.2026088,34.0418908,25.1086852,25.5472725,0.0047141096,-40.0004047,-9.24028119E-05,0.0909091703,,,,,,,,,,,,,,,,
2026-06-19 20:21:04.388,4748,-40.000352,8.13494041E-06,55.4205651,63.0942838,23.1814408,34.1043379,25.1618167,25.4296735,0.00651610917,-40.0005849,-0.000113636385,0.0891729188,,,,,,,,,,,,,,,,
2026-06-19 20:21:24.447,4749,-40.0003064,-4.48111124E-06,55.420995,63.0960791,23.1616725,34.0875152,25.1643502,25.3706368,0.00488338211,-40.0005071,-9.17593702E-05,0.0744611861,,,,,,,,,,,,,,,,
2026-06-19 20:21:44.407,4750,-40.0003183,4.84879217E-06,55.4061522,63.09499,23.1739266,34.0773841,25.1923734,25.3054094,0.00526214344,-40.000545,-7.39038654E-05,0.0884265472,,,,,,,,,,,,,,,,
2026-06-19 20:22:04.420,4751,-40.0003516,-5.65539219E-05,55.3905214,63.0954388,23.1981571,34.0414102,25.1943711,25.3188986,0.00287947825,-40.000448,-9.6837963E-05,0.0962044305,,,,,,,,,,,,,,,,
2026-06-19 20:22:24.389,4752,-40.0003437,2.05901317E-05,55.3708725,63.0956662,23.2089927,34.0452384,25.2467263,25.2254824,0.00466288656,-40.0004621,-0.000108626733,0.0965562843,,,,,,,,,,,,,,,,
2026-06-19 20:22:44.394,4753,-40.0003838,-2.74611689E-05,55.3563464,63.0951875,23.1757345,34.0515367,25.2720446,25.1722572,-0.00050169476,-40.0003655,-6.84116317E-05,0.0955285318,,,,,,,,,,,,,,,,
2026-06-19 20:23:04.404,4754,-40.0004029,-7.4914988E-06,55.3598929,63.0932725,23.2075337,34.0324067,25.2732839,25.1116031,0.00671103573,-40.0005178,-0.000115176049,0.0904289257,,,,,,,,,,,,,,,,
2026-06-19 20:23:24.388,4755,-40.000313,-8.50262134E-06,55.3574868,63.0941462,23.2256949,33.9872489,25.3045643,25.1880105,0.000235634689,-40.000403,-8.47044925E-05,0.0838678273,,,,,,,,,,,,,,,,
2026-06-19 20:23:44.388,4756,-40.0004073,4.60520356E-05,55.3635229,63.0938111,23.2336268,33.9876849,25.3400583,25.123508,0.00113022784,-40.0003833,-7.83849767E-05,0.0865726595,,,,,,,,,,,,,,,,
2026-06-19 20:24:04.389,4757,-40.0004453,3.44930666E-05,55.3434801,63.0901367,23.2223129,33.9703812,25.3614357,25.0124006,0.00124894383,-40.000374,-9.1253809E-05,0.0957972539,,,,,,,,,,,,,,,,
2026-06-19 20:24:24.430,4758,-40.0005155,-2.14633739E-05,55.3323274,63.0886645,23.2015695,33.9744883,25.3690862,24.9204375,0.00590203032,-40.00051,-7.59490906E-05,0.091949456,,,,,,,,,,,,,,,,
2026-06-19 20:24:44.389,4759,-40.0003671,9.49076382E-06,55.3500416,63.0883414,23.2167038,34.0106325,25.3883017,24.8572518,0.00216008272,-40.0004697,-4.66495171E-05,0.0828974792,,,,,,,,,,,,,,,,
2026-06-19 20:25:04.398,4760,-40.0004421,-3.7871135E-05,55.3607287,63.0870009,23.2049641,34.0394665,25.3810744,24.8414556,0.00317655439,-40.0004387,-8.49113131E-05,0.0901575757,,,,,,,,,,,,,,,,
2026-06-19 20:25:24.394,4761,-40.0003289,3.15516192E-05,55.4038834,63.085026,23.2187689,33.9890115,25.3728424,24.7596494,0.00574496427,-40.000515,-9.31841338E-05,0.0907417432,,,,,,,,,,,,,,,,
2026-06-19 20:25:44.388,4762,-40.0003316,1.00882453E-05,55.4180814,63.08733,23.1833714,33.9790992,25.3887913,24.7605742,0.0054491867,-40.0005217,-9.02886466E-05,0.0877258253,,,,,,,,,,,,,,,,
2026-06-19 20:26:04.413,4763,-40.0003337,5.96792098E-05,55.430327,63.0840865,23.1980698,33.9776255,25.3965112,24.7160706,-0.000262021894,-40.0003672,-8.51640937E-05,0.0956111445,,,,,,,,,,,,,,,,
2026-06-19 20:26:24.388,4764,-40.0004656,-1.59711401E-05,55.4344228,63.081615,23.2165972,33.9911632,25.3876612,24.7087577,0.00415943357,-40.0004942,-6.38156201E-05,0.0868018263,,,,,,,,,,,,,,,,
2026-06-19 20:26:44.389,4765,-40.0003092,3.00349354E-05,55.4300225,63.0795863,23.2342721,34.0410322,25.4138878,24.6484265,0.0003026427,-40.0003191,-6.27585375E-05,0.0913544053,,,,,,,,,,,,,,,,
2026-06-19 20:27:04.389,4766,-40.0004539,-7.72129937E-06,55.4270611,63.0815491,23.2113356,34.0482844,25.4308268,24.5871493,0.00478912732,-40.000515,-6.0161791E-05,0.0969680393,,,,,,,,,,,,,,,,
2026-06-19 20:27:24.416,4767,-40.0003607,5.16591696E-05,55.4101047,63.0833205,23.1985113,33.9946995,25.4616486,24.5927283,-0.000914381827,-40.0003487,-0.000113774265,0.0887206415,,,,,,,,,,,,,,,,
2026-06-19 20:27:44.389,4768,-40.0004762,-1.05018864E-05,55.3975069,63.0821955,23.1937528,34.0369333,25.483125,24.5313438,0.00635551058,-40.0005669,-0.000114073006,0.104474521,,,,,,,,,,,,,,,,
2026-06-19 20:28:04.465,4769,-40.000338,1.27998921E-05,55.3890646,63.0780004,23.1706933,34.0455987,25.487533,24.4793129,0.00593462533,-40.0005718,-0.00013948895,0.096931549,,,,,,,,,,,,,,,,
2026-06-19 20:28:24.388,4770,-40.0003083,4.59371353E-05,55.3792909,63.0751519,23.1886767,34.0723167,25.4875224,24.3939164,0.00514907446,-40.0006059,-9.99172907E-05,0.0867989034,,,,,,,,,,,,,,,,
2026-06-19 20:28:44.433,4771,-40.0003249,-2.67258071E-05,55.3750877,63.0724949,23.1762288,34.0315625,25.5445563,24.4040301,-0.00083491683,-40.0003421,-3.93878188E-05,0.0904339329,,,,,,,,,,,,,,,,
2026-06-19 20:29:04.388,4772,-40.0004053,-1.95790091E-05,55.3781088,63.0722435,23.18987,34.0271752,25.5866162,24.405886,0.00378107445,-40.0004535,-7.39957857E-05,0.0934997102,,,,,,,,,,,,,,,,
2026-06-19 20:29:24.389,4773,-40.0003979,7.75117345E-05,55.3608959,63.0741226,23.2179969,34.1020202,25.6193786,24.2535819,-0.000115732753,-40.0003359,-7.63167715E-05,0.0871512571,,,,,,,,,,,,,,,,
2026-06-19 20:29:44.396,4774,-40.0004638,2.64730264E-05,55.344119,63.0718486,23.2320618,34.0109811,25.6100372,24.1448256,0.00550579933,-40.0004646,-8.36244298E-05,0.0955182386,,,,,,,,,,,,,,,,
2026-06-19 20:30:04.388,4775,-40.0003467,5.01884459E-05,55.3324289,63.0692155,23.214522,34.061406,25.6239831,24.0659891,-0.00131511524,-40.0003073,-8.60373359E-05,0.0948090348,,,,,,,,,,,,,,,,
2026-06-19 20:30:24.392,4776,-40.000461,5.60253806E-05,55.3428174,63.0703106,23.2034359,34.0947426,25.6191729,23.976162,0.00638318716,-40.0004942,-9.42412165E-05,0.0841211043,,,,,,,,,,,,,,,,
2026-06-19 20:30:44.403,4777,-40.0002808,1.14900288E-05,55.3722995,63.0723871,23.217955,34.0411384,25.6528055,23.924741,0.00448878065,-40.0005158,-0.00011558969,0.0919651033,,,,,,,,,,,,,,,,
2026-06-19 20:31:04.389,4778,-40.0003579,8.47964128E-06,55.386151,63.072459,23.2136762,34.0441926,25.6391511,23.9297203,0.00422454775,-40.0005375,-0.000125310254,0.0854676977,,,,,,,,,,,,,,,,
2026-06-19 20:31:24.407,4779,-40.0002995,-2.73692487E-05,55.4078359,63.0674202,23.1782574,34.030925,25.6271636,23.9269699,0.00148689065,-40.0004275,-6.06213921E-05,0.0904840026,,,,,,,,,,,,,,,,
2026-06-19 20:31:44.388,4780,-40.0003974,-1.3144593E-05,55.4364409,63.0647512,23.1749597,34.0326646,25.6569198,23.9300446,0.0057004248,-40.0005833,-0.000156126512,0.0879897669,,,,,,,,,,,,,,,,
2026-06-19 20:32:04.411,4781,-40.0003076,-3.09541377E-05,55.4332825,63.0632431,23.1884489,34.0453597,25.6454506,23.8607327,0.00256438086,-40.0004485,-6.75383895E-05,0.0943678564,,,,,,,,,,,,,,,,
2026-06-19 20:32:24.389,4782,-40.0003366,-1.71661031E-05,55.4306554,63.0625729,23.2084884,34.0472827,25.6294569,23.8327826,0.000469888077,-40.0003802,-6.32181386E-05,0.0928619599,,,,,,,,,,,,,,,,
2026-06-19 20:32:44.399,4783,-40.0003697,2.60593854E-05,55.4244759,63.0643083,23.219688,34.0470308,25.6666064,23.8524766,0.00491014395,-40.000496,-0.000110281297,0.0897455967,,,,,,,,,,,,,,,,
2026-06-19 20:33:04.403,4784,-40.0003614,-6.67570675E-05,55.4029043,63.0661216,23.1900663,34.0054336,25.6689427,23.8503318,0.00167690795,-40.0003962,-5.01884459E-05,0.0937497336,,,,,,,,,,,,,,,,
2026-06-19 20:33:24.388,4785,-40.0003914,1.197261E-05,55.3860137,63.064428,23.2281546,33.9880005,25.7028101,23.8088088,0.00656064865,-40.0005468,-0.000100445832,0.0933390249,,,,,,,,,,,,,,,,
2026-06-19 20:33:44.388,4786,-40.0003236,8.10276833E-05,55.3746578,63.064811,23.2100409,33.9697418,25.705199,23.710829,0.000251654097,-40.0003986,-4.58911752E-05,0.0780988297,,,,,,,,,,,,,,,,
2026-06-19 20:34:04.389,4787,-40.0004233,-3.16205593E-05,55.3815418,63.0619864,23.1993169,33.9776251,25.7109968,23.6766196,-3.45876714E-05,-40.0003563,-7.82700764E-05,0.0905559971,,,,,,,,,,,,,,,,
2026-06-19 20:34:24.389,4788,-40.0004,-2.3117938E-05,55.39202,63.058719,23.2002548,34.0023504,25.7490443,23.7460311,0.00136733117,-40.0003832,-4.97058647E-05,0.0896465554,,,,,,,,,,,,,,,,
2026-06-19 20:34:44.405,4789,-40.0003582,1.41557155E-05,55.3904737,63.0592695,23.1828288,34.0007057,25.8064427,23.6814544,0.00668357979,-40.0005145,-0.000143211719,0.0975122745,,,,,,,,,,,,,,,,
2026-06-19 20:35:04.389,4790,-40.0003892,-2.96672544E-05,55.3658633,63.0536323,23.2216634,33.9863432,25.8350789,23.4964353,-0.00159861969,-40.0003421,-5.12455286E-05,0.0886661901,,,,,,,,,,,,,,,,
2026-06-19 20:35:24.432,4791,-40.0004959,1.28458522E-05,55.357236,63.0519149,23.2182823,33.9903852,25.8289656,23.4603222,0.00457885247,-40.0004619,-3.27925423E-05,0.0846640419,,,,,,,,,,,,,,,,
2026-06-19 20:35:44.421,4792,-40.0004282,1.24092311E-06,55.349164,63.0506641,23.1882535,33.9777713,25.8425906,23.3779794,0.00475088759,-40.0005216,-0.000125080454,0.0896438018,,,,,,,,,,,,,,,,
2026-06-19 20:36:04.388,4793,-40.000311,-6.8940173E-06,55.3696187,63.0530339,23.1703099,34.0053952,25.8614462,23.3284766,0.00553743134,-40.0005342,-0.000103846881,0.0848946456,,,,,,,,,,,,,,,,
2026-06-19 20:36:24.389,4794,-40.0003115,-7.37659851E-06,55.3876078,63.0495032,23.1919178,34.0442333,25.8503372,23.3000395,0.000185243653,-40.0003952,-7.97867602E-05,0.0869747224,,,,,,,,,,,,,,,,
2026-06-19 20:36:44.389,4795,-40.0004836,-1.87057669E-05,55.3979965,63.0496049,23.1917551,34.0357005,25.8498823,23.2884,-6.88811558E-05,-40.0003527,-1.28458522E-05,0.0878880267,,,,,,,,,,,,,,,,
2026-06-19 20:37:04.388,4796,-40.0004559,-1.30296927E-05,55.411466,63.0452005,23.1827752,34.0518004,25.8531747,23.3236069,0.00682843248,-40.0005336,-0.00013948895,0.0890175877,,,,,,,,,,,,,,,,
2026-06-19 20:37:24.389,4797,-40.0003453,3.1069038E-05,55.3969994,63.0483363,23.182735,34.0309487,25.8665377,23.280106,0.00426118324,-40.0004552,-7.58341903E-05,0.0890953516,,,,,,,,,,,,,,,,
2026-06-19 20:37:44.389,4798,-40.0003495,4.10883431E-05,55.3819538,63.0476421,23.2182895,34.0463485,25.8632217,23.3205703,0.00542078845,-40.0005527,-9.92049089E-05,0.0849231811,,,,,,,,,,,,,,,,
2026-06-19 20:38:04.405,4799,-40.0003129,4.57073347E-05,55.3603048,63.0435907,23.2216853,34.0397021,25.8157671,23.3521833,-0.00189442024,-40.0003576,-3.63314712E-05,0.0970648487,,,,,,,,,,,,,,,,
2026-06-19 20:38:24.393,4800,-40.0004891,3.71587532E-05,55.3379754,63.0455356,23.1926009,34.0179672,25.8374264,23.3751809,-0.000117633477,-40.0003191,-7.86147773E-05,0.0890861266,,,,,,,,,,,,,,,,
2026-06-19 20:38:44.388,4801,-40.0004556,-2.22906559E-06,55.3091564,63.0472292,23.2043123,34.0363217,25.8381557,23.3790074,0.00132106794,-40.000359,-2.64730264E-05,0.0945091929,,,,,,,,,,,,,,,,
2026-06-19 20:39:04.388,4802,-40.0004173,3.27465822E-05,55.2886542,63.0455835,23.1863156,33.9794235,25.8893015,23.3202736,0.00134443743,-40.0003418,-7.23182415E-05,0.0965681236,,,,,,,,,,,,,,,,
2026-06-19 20:39:24.398,4803,-40.0004614,5.98630502E-05,55.2776091,63.0418194,23.2164839,33.9291016,25.9029329,23.2686023,-0.000205749414,-40.0003249,-9.10010283E-05,0.0900382186,,,,,,,,,,,,,,,,
2026-06-19 20:39:44.395,4804,-40.0004248,-1.30986329E-05,55.2752807,63.0438002,23.1872333,33.9017686,25.9522841,23.2755277,0.00513183923,-40.0004482,-5.70135231E-05,0.0905361976,,,,,,,,,,,,,,,,
2026-06-19 20:40:04.388,4805,-40.0003993,1.26620118E-05,55.2873407,63.0422981,23.2017069,33.910275,25.9200381,23.2541651,0.00551171295,-40.0005305,-6.03226514E-05,0.0898300669,,,,,,,,,,,,,,,,
2026-06-19 20:40:24.388,4806,-40.000314,-5.45086968E-05,55.2756151,63.041227,23.2210693,33.9165049,25.970268,23.1285043,0.000994258231,-40.0004309,-0.000122506687,0.0819951974,,,,,,,,,,,,,,,,
2026-06-19 20:40:44.389,4807,-40.0004002,-3.43322061E-05,55.2578236,63.0406405,23.2035821,33.8880675,25.9861739,23.029396,0.00324419444,-40.0004892,-0.000114004066,0.0894113816,,,,,,,,,,,,,,,,
2026-06-19 20:41:04.411,4808,-40.0003442,5.48533976E-05,55.2508145,63.0381032,23.2123429,33.9271947,26.0107021,22.9705785,-0.000390165665,-40.0003498,-5.45086968E-05,0.0840713705,,,,,,,,,,,,,,,,
2026-06-19 20:41:24.403,4809,-40.000449,1.63847811E-05,55.2665581,63.0382288,23.1758579,33.93671,25.9665028,22.9317427,0.00644837718,-40.0004851,-6.82507713E-05,0.0892111219,,,,,,,,,,,,,,,,
