Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-22 13:57:00.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-24 10:49:49.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-22 20:44:29.432,1217,-40.0003946,-4.78444801E-05,55.7970302,63.9055325,24.5152583,30.5677396,28.2960076,17.561576,0.000791048478,-40.0005281,-8.52100538E-05,0.0809059211,,,,,,,,,,,,,,,,
2026-06-22 20:44:49.435,1218,-40.0003655,-1.09155274E-05,55.8128719,63.9077353,24.4927904,30.5258866,28.2795621,17.6192689,0.000754470447,-40.0004176,-0.000105616345,0.0808177303,,,,,,,,,,,,,,,,
2026-06-22 20:45:09.431,1219,-40.0005452,-0.000101870596,55.8141796,63.9038864,24.4967378,30.599428,28.2665576,17.6611862,-2.21008073E-05,-40.0004121,-0.000108396932,0.0764778787,,,,,,,,,,,,,,,,
2026-06-22 20:45:29.446,1220,-40.0004329,-1.69363025E-05,55.8151888,63.9032579,24.5128165,30.6328921,28.3019438,17.5835885,0.00609404258,-40.0005422,-0.000148221372,0.0797770731,,,,,,,,,,,,,,,,
2026-06-22 20:45:49.440,1221,-40.0003208,-0.000114050026,55.7976512,63.9004506,24.4987215,30.6656464,28.2866159,17.5254201,-0.00189179094,-40.0004024,-4.46962122E-05,0.0817017205,,,,,,,,,,,,,,,,
2026-06-22 20:46:09.420,1222,-40.0004634,-0.000131859571,55.7979916,63.9017555,24.4895391,30.6898608,28.282312,17.4732448,0.00258124606,-40.0005026,-0.000164950854,0.0861119685,,,,,,,,,,,,,,,,
2026-06-22 20:46:29.450,1223,-40.0004342,-3.75723943E-05,55.8124898,63.8974696,24.4784452,30.6883643,28.280543,17.5033901,0.00575562396,-40.0005711,-0.00015127772,0.0806103053,,,,,,,,,,,,,,,,
2026-06-22 20:46:49.419,1224,-40.0003936,-5.13604289E-05,55.8325951,63.8902927,24.4948655,30.6290024,28.2747571,17.4454712,0.00194831396,-40.0005439,-0.000128343622,0.0828666026,,,,,,,,,,,,,,,,
2026-06-22 20:47:09.420,1225,-40.000455,-4.65346168E-05,55.8570237,63.8965478,24.5167253,30.5424917,28.2743494,17.490823,0.00471655043,-40.0005857,-0.000135950021,0.0825498814,,,,,,,,,,,,,,,,
2026-06-22 20:47:29.419,1226,-40.0003756,-9.6447302E-05,55.8721014,63.8923578,24.5243894,30.5729537,28.265589,17.5345043,0.000246705777,-40.0004784,-0.000139718751,0.078949594,,,,,,,,,,,,,,,,
2026-06-22 20:47:49.420,1227,-40.0004113,-6.34019791E-05,55.8657718,63.8960989,24.5135878,30.4867631,28.2609859,17.5336884,0.00522957141,-40.0005561,-0.00016352609,0.0837160584,,,,,,,,,,,,,,,,
2026-06-22 20:48:09.425,1228,-40.0003844,-3.27925423E-05,55.8481503,63.8930761,24.5121351,30.4529771,28.2614382,17.5356367,0.000365293065,-40.0004543,-0.000128159782,0.0768819084,,,,,,,,,,,,,,,,
2026-06-22 20:48:29.432,1229,-40.0005239,-4.7017198E-05,55.8286421,63.8949496,24.5244583,30.5038393,28.2396826,17.5862836,-0.000622359743,-40.000424,-9.07022876E-05,0.0861048114,,,,,,,,,,,,,,,,
2026-06-22 20:48:49.419,1230,-40.0005155,-4.55464743E-05,55.8190343,63.8898677,24.5489901,30.4468446,28.2306409,17.6340743,0.00491948899,-40.0005768,-0.000141672055,0.0795455161,,,,,,,,,,,,,,,,
2026-06-22 20:49:09.419,1231,-40.0004232,-5.57266398E-05,55.7836367,63.8874255,24.5659391,30.4112342,28.2284338,17.7034855,0.00162065846,-40.0005297,-0.000125746876,0.0857896883,,,,,,,,,,,,,,,,
2026-06-22 20:49:29.419,1232,-40.0003571,-6.43441615E-05,55.7671921,63.8851209,24.5153753,30.4659503,28.1825958,17.6951455,-0.00106610883,-40.0003854,-6.4160321E-05,0.0806815567,,,,,,,,,,,,,,,,
2026-06-22 20:49:49.420,1233,-40.0004978,2.36694594E-06,55.7706374,63.88217,24.5501274,30.4245317,28.1876462,17.6400714,-0.000988804273,-40.0004003,-0.000114716448,0.0750963521,,,,,,,,,,,,,,,,
2026-06-22 20:50:09.461,1234,-40.0004841,-5.94494092E-05,55.7666188,63.8858572,24.5381422,30.3712764,28.1751986,17.6413649,0.00490041279,-40.0004885,-0.000148864814,0.0780452744,,,,,,,,,,,,,,,,
2026-06-22 20:50:29.424,1235,-40.0003845,-2.25893967E-05,55.7818394,63.8847019,24.5628664,30.369691,28.1738235,17.7483753,0.00452833043,-40.0005842,-0.00013535254,0.084499535,,,,,,,,,,,,,,,,
2026-06-22 20:50:49.450,1236,-40.0003947,-0.000111889901,55.7705419,63.8852885,24.5404959,30.3247816,28.2270729,17.739783,0.00168814452,-40.0004487,-0.000144889264,0.072299013,,,,,,,,,,,,,,,,
2026-06-22 20:51:09.426,1237,-40.0003551,-6.96525548E-05,55.7487113,63.8836125,24.5217633,30.3110746,28.256335,17.7014717,0.00331435117,-40.0005367,-9.75503448E-05,0.0794296721,,,,,,,,,,,,,,,,
2026-06-22 20:51:29.419,1238,-40.0004425,-9.57349202E-05,55.7225518,63.8832654,24.5323933,30.3152155,28.2355012,17.6484872,0.00196569628,-40.0005212,-0.000129446665,0.0823949082,,,,,,,,,,,,,,,,
2026-06-22 20:51:49.420,1239,-40.0003927,-6.40913808E-05,55.7369064,63.8791591,24.5106363,30.3158813,28.2311293,17.6489404,0.000328765597,-40.0004488,-8.51181336E-05,0.0807618857,,,,,,,,,,,,,,,,
2026-06-22 20:52:09.446,1240,-40.0004372,8.43368116E-06,55.7484605,63.8793147,24.5423001,30.3082917,28.1997339,17.6506674,0.00590208318,-40.0006276,-0.000217621146,0.0747440503,,,,,,,,,,,,,,,,
2026-06-22 20:52:29.420,1241,-40.0003655,-8.17400651E-05,55.7679564,63.8808351,24.5438182,30.357271,28.2101969,17.6185465,-0.00229510539,-40.0004296,-0.000101204174,0.0893012304,,,,,,,,,,,,,,,,
2026-06-22 20:52:49.434,1242,-40.0005123,-1.09614875E-05,55.7935311,63.8777106,24.541079,30.3599554,28.1909064,17.6483417,0.00600386043,-40.0005882,-0.000194089567,0.0793781081,,,,,,,,,,,,,,,,
2026-06-22 20:53:09.419,1243,-40.0003788,-5.95643095E-05,55.7959494,63.8760585,24.5164633,30.3179441,28.1859503,17.7049914,0.00258289626,-40.0005253,-0.000121656425,0.0825596473,,,,,,,,,,,,,,,,
2026-06-22 20:53:29.459,1244,-40.0003849,-3.99163602E-05,55.8042435,63.8751367,24.528762,30.3162286,28.1756114,17.6887051,-0.00194438378,-40.0004194,-8.28201278E-05,0.0823482586,,,,,,,,,,,,,,,,
2026-06-22 20:53:49.425,1245,-40.0005277,-8.7278259E-05,55.7801555,63.8730895,24.5346356,30.3820825,28.1789858,17.7041851,0.00438066228,-40.0005657,-0.000135122739,0.0748896811,,,,,,,,,,,,,,,,
2026-06-22 20:54:09.419,1246,-40.0003419,-5.2624332E-05,55.7681713,63.8715811,24.5555133,30.3815476,28.115774,17.7521172,-0.00101856773,-40.0004306,-9.31151937E-05,0.0814826857,,,,,,,,,,,,,,,,
2026-06-22 20:54:29.420,1247,-40.0004727,-9.23568517E-05,55.7537629,63.869977,24.5014347,30.3934636,28.1169579,17.8152342,0.00579337184,-40.0005991,-0.000168558723,0.0842923258,,,,,,,,,,,,,,,,
2026-06-22 20:54:49.453,1248,-40.00034,-3.18043998E-05,55.7296156,63.8688217,24.506389,30.3752847,28.1308541,17.8652587,0.00407746798,-40.0005427,-0.000203465431,0.0844588952,,,,,,,,,,,,,,,,
2026-06-22 20:55:09.419,1249,-40.0003541,-6.48727028E-05,55.7249701,63.8656253,24.5156596,30.319247,28.1044848,17.8597335,0.000963377777,-40.0005078,-0.000129699445,0.077180663,,,,,,,,,,,,,,,,
2026-06-22 20:55:29.419,1250,-40.0003872,-7.42945264E-05,55.7182108,63.8655595,24.5411222,30.3116303,28.1336972,17.8712208,-0.00206521884,-40.0003589,-0.000124046351,0.0742493849,,,,,,,,,,,,,,,,
2026-06-22 20:55:49.419,1251,-40.0004919,-7.65925322E-05,55.7277467,63.8622434,24.5419112,30.28203,28.1235245,17.8667597,0.00124430579,-40.0003672,-8.55317746E-05,0.0815667216,,,,,,,,,,,,,,,,
2026-06-22 20:56:09.467,1252,-40.0004629,-3.60327304E-05,55.7407697,63.8614592,24.5381424,30.180265,28.1344657,17.9842336,0.00597782028,-40.0006061,-0.00015534519,0.0824036798,,,,,,,,,,,,,,,,
2026-06-22 20:56:29.442,1253,-40.0003531,-6.80439507E-05,55.7259076,63.8576224,24.5194937,30.2134227,28.1578709,17.9255041,0.00225554414,-40.0005439,-0.000126918858,0.0812245599,,,,,,,,,,,,,,,,
2026-06-22 20:56:49.449,1254,-40.000442,-1.13291684E-05,55.7146401,63.8607888,24.5280074,30.2531961,28.1237582,17.8941111,-0.00178797277,-40.0003573,-8.10966235E-05,0.0852275822,,,,,,,,,,,,,,,,
2026-06-22 20:57:09.429,1255,-40.0004911,-2.27502571E-05,55.7024591,63.8592505,24.5432875,30.3244006,28.0800078,17.8244168,-5.8423723E-05,-40.0003705,-9.93887494E-05,0.0831263291,,,,,,,,,,,,,,,,
2026-06-22 20:57:29.455,1256,-40.0005208,-3.29074426E-05,55.7159,63.8578199,24.5301313,30.3217586,28.1193596,17.789436,0.004406622,-40.000556,-0.000185012444,0.0836226554,,,,,,,,,,,,,,,,
2026-06-22 20:57:49.432,1257,-40.0003573,-4.03989414E-05,55.740907,63.8541207,24.5164247,30.2303619,28.0950202,17.7740562,0.00440420874,-40.0005778,-0.000146199127,0.0753869744,,,,,,,,,,,,,,,,
2026-06-22 20:58:09.419,1258,-40.0004069,-3.47458472E-05,55.7540854,63.8574727,24.4948825,30.3187416,28.0795755,17.7783413,-6.54566338E-06,-40.0004468,-0.000120852123,0.0799676953,,,,,,,,,,,,,,,,
2026-06-22 20:58:29.419,1259,-40.0004479,1.05018864E-05,55.7614896,63.8557967,24.4727095,30.3707402,28.0791873,17.8279484,0.00165204914,-40.0004723,-8.66348174E-05,0.0834088436,,,,,,,,,,,,,,,,
2026-06-22 20:58:49.419,1260,-40.0004261,1.33284334E-05,55.7787463,63.8525944,24.4372502,30.3524327,28.0721765,17.8718791,0.00235388078,-40.000485,-0.000106213827,0.0796209526,,,,,,,,,,,,,,,,
2026-06-22 20:59:09.419,1261,-40.0004972,-0.000104375422,55.7756652,63.8504635,24.4277157,30.4106226,28.0059885,17.8728092,-0.00146496451,-40.0003865,-6.20921158E-05,0.0777318532,,,,,,,,,,,,,,,,
2026-06-22 20:59:29.450,1262,-40.0004888,-6.67800476E-05,55.7664576,63.8528278,24.4524459,30.4409441,28.0092565,17.9164011,0.00257221359,-40.0004809,-0.000140362192,0.0815377189,,,,,,,,,,,,,,,,
2026-06-22 20:59:49.420,1263,-40.0004332,3.01038755E-06,55.7488486,63.8497691,24.4172806,30.4304455,28.0030262,17.9795307,-0.00127520922,-40.000376,-0.000113521485,0.0795903846,,,,,,,,,,,,,,,,
2026-06-22 21:00:09.419,1264,-40.0005088,-6.42982013E-05,55.7114098,63.8467284,24.4082524,30.4320654,27.9961015,18.0916389,0.0052587465,-40.0005541,-0.000134709098,0.0800799854,,,,,,,,,,,,,,,,
2026-06-22 21:00:29.443,1265,-40.0003873,-9.07712278E-06,55.6879614,63.8455492,24.4075671,30.4918517,27.9963051,18.0940625,0.00204998089,-40.0005386,-9.58268405E-05,0.0783373636,,,,,,,,,,,,,,,,
2026-06-22 21:00:49.448,1266,-40.0004437,-6.28044976E-05,55.6812679,63.8447651,24.3839865,30.5400573,28.019879,18.0884711,0.0041025911,-40.0006154,-0.000121794306,0.0862166125,,,,,,,,,,,,,,,,
2026-06-22 21:01:09.419,1267,-40.0003936,-5.92655687E-05,55.6711052,63.8464231,24.3729581,30.5449371,27.9734989,18.0951914,0.00395194201,-40.0005546,-0.000184001322,0.074673408,,,,,,,,,,,,,,,,
2026-06-22 21:01:29.456,1268,-40.0003628,-6.41143609E-05,55.6836742,63.8433345,24.3639151,30.581509,28.0337463,18.1573822,0.00351202653,-40.0005819,-0.000172143612,0.0833752681,,,,,,,,,,,,,,,,
2026-06-22 21:01:49.438,1269,-40.0004175,-1.68214022E-05,55.6933712,63.8392223,24.350838,30.6137418,28.0250514,18.1876386,0.000694920538,-40.0004971,-0.00013153785,0.079533024,,,,,,,,,,,,,,,,
2026-06-22 21:02:09.481,1270,-40.0004385,-2.7116468E-05,55.6786765,63.8372949,24.3616098,30.6283926,28.0275394,18.1454892,-0.00144284531,-40.0004169,-0.000124574893,0.0818526344,,,,,,,,,,,,,,,,
2026-06-22 21:02:29.419,1271,-40.0005387,-5.47844575E-05,55.6630921,63.8377857,24.3582131,30.6307702,28.0274603,18.0562654,0.00229949064,-40.0004604,-0.000121081924,0.0798540858,,,,,,,,,,,,,,,,
2026-06-22 21:02:49.419,1272,-40.0004308,-6.99283155E-05,55.6576346,63.839743,24.3592499,30.5969918,28.0095323,18.0376222,-0.000783967299,-40.0003743,-9.07022876E-05,0.0747631396,,,,,,,,,,,,,,,,
2026-06-22 21:03:09.434,1273,-40.0004542,-8.94154044E-05,55.6792736,63.8366065,24.3423419,30.6194199,27.9967322,18.0227059,0.00410635347,-40.0004972,-9.58268405E-05,0.0791800529,,,,,,,,,,,,,,,,
2026-06-22 21:03:29.419,1274,-40.0004345,-6.09201329E-05,55.7049013,63.8370016,24.3258768,30.640104,28.0151902,18.0214508,0.0032765826,-40.0005658,-0.000140293252,0.0845359925,,,,,,,,,,,,,,,,
2026-06-22 21:03:49.419,1275,-40.0004017,-8.89328232E-05,55.7298903,63.8322909,24.3251425,30.6611504,27.9978981,18.0436309,-0.00057926133,-40.0004036,-9.64932621E-05,0.0809380926,,,,,,,,,,,,,,,,
2026-06-22 21:04:09.421,1276,-40.0004401,-6.18623152E-05,55.7472424,63.8305191,24.3117758,30.6580072,27.9843588,18.097381,0.0013631436,-40.0004293,-0.000123977411,0.0845143436,,,,,,,,,,,,,,,,
2026-06-22 21:04:29.426,1277,-40.0003882,-5.23715514E-05,55.7475887,63.8308902,24.2967984,30.6761799,27.9854204,18.1333558,0.00495729203,-40.0005338,-0.000145739526,0.0820622475,,,,,,,,,,,,,,,,
2026-06-22 21:04:49.514,1278,-40.0003386,-3.08622174E-05,55.7368168,63.8260238,24.2876611,30.7295777,27.972267,18.0921583,0.00462715202,-40.0006016,-0.000176578763,0.077322289,,,,,,,,,,,,,,,,
2026-06-22 21:05:09.453,1279,-40.0003953,-0.000115773531,55.7183661,63.8256647,24.2768301,30.7685573,27.9431536,18.1478578,-0.00165909583,-40.0003922,-6.55850846E-05,0.0793897097,,,,,,,,,,,,,,,,
2026-06-22 21:05:29.419,1280,-40.000428,-8.11425836E-05,55.6900154,63.8246711,24.2391918,30.7379377,27.9335268,18.2635491,1.24707758E-05,-40.0003788,-0.000112579302,0.0800956983,,,,,,,,,,,,,,,,
2026-06-22 21:05:49.420,1281,-40.0004773,-6.80669308E-05,55.6622024,63.8231028,24.2671966,30.8132467,27.9144728,18.32949,0.00339824966,-40.0005299,-0.000130572688,0.0789422293,,,,,,,,,,,,,,,,
2026-06-22 21:06:09.419,1282,-40.0003919,-5.64390216E-05,55.62529,63.8253295,24.287707,30.7465082,27.9326803,18.2799553,0.00479169686,-40.00062,-0.000163778871,0.0787723436,,,,,,,,,,,,,,,,
2026-06-22 21:06:29.419,1283,-40.0003412,-4.68333575E-05,55.6145961,63.8254971,24.3098923,30.756489,27.9563054,18.3277707,-0.000663961939,-40.000461,-0.000136938164,0.0754058833,,,,,,,,,,,,,,,,
2026-06-22 21:06:49.424,1284,-40.0005031,-1.7120143E-05,55.6164769,63.8251619,24.2707859,30.7385075,27.964739,18.3818724,0.000921028621,-40.0004006,-0.000134295457,0.0823682821,,,,,,,,,,,,,,,,
2026-06-22 21:07:09.419,1285,-40.0004757,-0.0001116601,55.6252422,63.8196431,24.2942343,30.7409134,27.9655567,18.4405623,0.000835015662,-40.0004614,-0.00013558234,0.0815277727,,,,,,,,,,,,,,,,
2026-06-22 21:07:29.448,1286,-40.0004401,-4.29956879E-05,55.6176293,63.8220134,24.3132056,30.7452607,27.9377017,18.4202066,0.000949323447,-40.0004189,-0.000144659463,0.0769250231,,,,,,,,,,,,,,,,
2026-06-22 21:07:49.466,1287,-40.0004846,-1.44084962E-05,55.6068219,63.8169855,24.3250319,30.6885443,27.9885344,18.3358877,0.0036989089,-40.0005198,-6.42752213E-05,0.0866209973,,,,,,,,,,,,,,,,
2026-06-22 21:08:09.471,1288,-40.0004535,-5.63700814E-05,55.5889093,63.8110597,24.3304647,30.6298884,27.9559299,18.2850039,0.00421210225,-40.0005689,-0.000194870889,0.0729752204,,,,,,,,,,,,,,,,
2026-06-22 21:08:29.425,1289,-40.0003672,-2.04062912E-05,55.606607,63.8103534,24.291757,30.7677977,27.9564507,18.2691148,-0.000976935661,-40.0003819,-0.000145555685,0.0830598773,,,,,,,,,,,,,,,,
2026-06-22 21:08:49.419,1290,-40.0004775,-9.18742705E-05,55.6348793,63.8076479,24.3149056,30.7372818,27.9413145,18.2518018,0.00507526107,-40.0005504,-0.000150404477,0.0806037901,,,,,,,,,,,,,,,,
2026-06-22 21:09:09.419,1291,-40.0003864,-5.52670387E-05,55.6636474,63.8091682,24.313845,30.6907804,27.953358,18.2577492,0.00295108064,-40.0005393,-0.000142889999,0.0775630984,,,,,,,,,,,,,,,,
2026-06-22 21:09:29.425,1292,-40.0004221,-8.07519226E-05,55.685776,63.8069236,24.3472027,30.6342699,27.9439008,18.3000437,0.00334049246,-40.0005512,-0.000156930814,0.0806323393,,,,,,,,,,,,,,,,
2026-06-22 21:09:49.465,1293,-40.0003483,-7.56733299E-05,55.6987511,63.8068039,24.3539125,30.6762082,27.9093762,18.3230248,0.00479106022,-40.0005798,-0.000136570483,0.0781093032,,,,,,,,,,,,,,,,
2026-06-22 21:10:09.424,1294,-40.0003481,-3.87903373E-05,55.6797333,63.8002137,24.309411,30.6724833,27.9170302,18.330083,0.00105555947,-40.0004956,-0.000110648978,0.0730337311,,,,,,,,,,,,,,,,
2026-06-22 21:10:29.447,1295,-40.0004587,-9.11159286E-05,55.6623875,63.8010397,24.3207506,30.6963056,27.9187811,18.3596792,0.00200443705,-40.0004921,-0.000125264294,0.0828571536,,,,,,,,,,,,,,,,
2026-06-22 21:10:49.419,1296,-40.0003943,-4.92462636E-05,55.6429461,63.8024104,24.3064914,30.6753199,27.8689261,18.4286781,0.00548603823,-40.0005976,-0.000181059874,0.0770948597,,,,,,,,,,,,,,,,
2026-06-22 21:11:09.442,1297,-40.0003363,-2.14174137E-05,55.610715,63.7976459,24.3136703,30.6704122,27.857364,18.4875133,-0.00197054115,-40.0004056,-0.000110947718,0.0815569639,,,,,,,,,,,,,,,,
2026-06-22 21:11:29.431,1298,-40.0005281,-3.20112203E-05,55.5881271,63.7966343,24.3121929,30.7145229,27.8571675,18.5160779,0.00352992828,-40.0004973,-0.000112694203,0.086682655,,,,,,,,,,,,,,,,
2026-06-22 21:11:49.456,1299,-40.0003727,-0.000116784653,55.5647453,63.7950182,24.3320129,30.6925411,27.8508179,18.4894903,0.000774691214,-40.0004519,-0.000144544563,0.0809160094,,,,,,,,,,,,,,,,
2026-06-22 21:12:09.432,1300,-40.000407,-4.72469986E-05,55.5613002,63.7949643,24.3286739,30.6903297,27.8582615,18.5505769,0.00575673176,-40.0005885,-0.000178417168,0.0756403087,,,,,,,,,,,,,,,,
2026-06-22 21:12:29.419,1301,-40.0003749,-5.80935858E-05,55.5637422,63.795102,24.3595413,30.6615108,27.8775557,18.6063997,0.00449536309,-40.0005773,-0.00017552168,0.0822349714,,,,,,,,,,,,,,,,
2026-06-22 21:12:49.426,1302,-40.0003879,-2.81965308E-05,55.5680233,63.7936834,24.3536293,30.6660505,27.8826384,18.6648648,0.00344068386,-40.0005135,-0.000148405212,0.0816200338,,,,,,,,,,,,,,,,
2026-06-22 21:13:09.419,1303,-40.0004188,-4.33403888E-05,55.5582312,63.791768,24.3082545,30.6244153,27.9057398,18.5844296,0.00183644241,-40.0005046,-0.000130687588,0.0824392222,,,,,,,,,,,,,,,,
2026-06-22 21:13:29.444,1304,-40.0004725,-5.7794845E-05,55.5319179,63.7901399,24.3153952,30.6693612,27.8851659,18.5603784,-0.00107837735,-40.0004357,-9.31841338E-05,0.0821951184,,,,,,,,,,,,,,,,
2026-06-22 21:13:49.419,1305,-40.0004551,-5.49223378E-06,55.5250396,63.7879971,24.2995989,30.6300171,27.8538124,18.5055998,-0.00112790651,-40.0003413,-0.000145142044,0.0744737575,,,,,,,,,,,,,,,,
2026-06-22 21:14:09.423,1306,-40.0005019,-2.34166788E-05,55.5433639,63.787189,24.3097799,30.6029192,27.8453717,18.5046738,0.00590915287,-40.0005572,-0.000163893771,0.0905346842,,,,,,,,,,,,,,,,
2026-06-22 21:14:29.440,1307,-40.0004284,-8.27511876E-05,55.5571325,63.786758,24.2645607,30.5751952,27.8080057,18.4936075,0.00348351337,-40.0005596,-0.000179635111,0.0807866323,,,,,,,,,,,,,,,,
2026-06-22 21:14:49.419,1308,-40.0003684,-8.64509769E-05,55.581398,63.7834061,24.3086702,30.5750815,27.8231738,18.4718751,-0.000604115545,-40.0004431,-9.64702821E-05,0.078585076,,,,,,,,,,,,,,,,
2026-06-22 21:15:09.474,1309,-40.0004199,-3.97554998E-05,55.6011078,63.7830111,24.3067366,30.5530358,27.8121749,18.4934246,-0.00056920151,-40.0003973,-0.000102491057,0.0792742208,,,,,,,,,,,,,,,,
2026-06-22 21:15:29.419,1310,-40.0004731,-7.0525797E-05,55.6131033,63.7811376,24.367116,30.5733218,27.7828751,18.5517962,0.00539769705,-40.000553,-0.000160515703,0.0853617151,,,,,,,,,,,,,,,,
2026-06-22 21:15:49.428,1311,-40.0003652,-6.23448964E-05,55.6118375,63.7807844,24.3768228,30.6005199,27.7476429,18.6149506,-0.00170420299,-40.0003729,-0.000139764711,0.0797866424,,,,,,,,,,,,,,,,
2026-06-22 21:16:09.442,1312,-40.0004487,-1.18577098E-05,55.6032394,63.777217,24.3846921,30.4744128,27.7827147,18.6094675,-0.000685237643,-40.0003677,-0.000146153167,0.0779769841,,,,,,,,,,,,,,,,
2026-06-22 21:16:29.420,1313,-40.0004975,-0.000102743838,55.5825623,63.7731468,24.3983082,30.5589432,27.7214271,18.6551819,-0.000633554942,-40.0003411,-0.000123977411,0.0800598636,,,,,,,,,,,,,,,,
2026-06-22 21:16:49.419,1314,-40.0004764,6.18163551E-06,55.5592999,63.7719377,24.4109249,30.4554487,27.7177787,18.7379308,0.00254128258,-40.0004454,-0.000106167866,0.0850336628,,,,,,,,,,,,,,,,
2026-06-22 21:17:09.420,1315,-40.0004711,-7.86147773E-05,55.5264786,63.7655631,24.4329985,30.4051031,27.6882242,18.7291261,-0.000711332959,-40.0004221,-9.0472487E-05,0.0789105277,,,,,,,,,,,,,,,,
2026-06-22 21:17:29.476,1316,-40.0004282,-4.35931694E-05,55.5128414,63.7648628,24.4747049,30.4098811,27.6965399,18.7572194,-0.000507309597,-40.0003535,-0.000109155274,0.0810390734,,,,,,,,,,,,,,,,
2026-06-22 21:17:49.420,1317,-40.0004785,-6.38845603E-05,55.503957,63.7654793,24.4592929,30.2978359,27.7025705,18.7746578,0.00586769546,-40.0005629,-0.000117772796,0.0819934054,,,,,,,,,,,,,,,,
2026-06-22 21:18:09.420,1318,-40.0003575,-2.93685137E-05,55.5127996,63.7627439,24.4492547,30.3198446,27.6901624,18.8391095,-0.000765286417,-40.0003805,-6.92389137E-05,0.0809684775,,,,,,,,,,,,,,,,
2026-06-22 21:18:29.420,1319,-40.0004472,-4.17547648E-05,55.526192,63.7637614,24.4408675,30.3473658,27.7154104,18.7970267,0.00582599214,-40.0005896,-0.000144475623,0.0767245504,,,,,,,,,,,,,,,,
2026-06-22 21:18:49.437,1320,-40.0003762,1.17887696E-05,55.5086918,63.7602,24.4555466,30.3524844,27.7087462,18.7921438,0.00465204531,-40.0005742,-0.000121564505,0.0892168203,,,,,,,,,,,,,,,,
2026-06-22 21:19:09.421,1321,-40.0003314,-2.89089125E-05,55.5006313,63.7561897,24.4678696,30.2907607,27.6668115,18.7152297,0.00461228408,-40.0005713,-0.000149852956,0.0766153034,,,,,,,,,,,,,,,,
2026-06-22 21:19:29.457,1322,-40.0003413,9.42182364E-06,55.5062079,63.7523171,24.4392118,30.2589241,27.6646343,18.6889781,0.00440642434,-40.0006043,-0.000180186632,0.0840326621,,,,,,,,,,,,,,,,
2026-06-22 21:19:49.419,1323,-40.0003904,-3.00119553E-05,55.5266338,63.7517185,24.441201,30.2240681,27.6805839,18.6910755,0.00436788583,-40.0006243,-0.000159941201,0.070652179,,,,,,,,,,,,,,,,
2026-06-22 21:20:09.425,1324,-40.0003518,-8.1280464E-05,55.5537232,63.7505094,24.4483875,30.2330068,27.6505427,18.6943998,0.00156635565,-40.0005458,-0.000154403007,0.079606734,,,,,,,,,,,,,,,,
2026-06-22 21:20:29.462,1325,-40.0003799,-3.37806848E-05,55.5704594,63.7514132,24.469914,30.2549751,27.6236203,18.7330232,0.00554249228,-40.0005767,-0.000189907197,0.0799530342,,,,,,,,,,,,,,,,
2026-06-22 21:20:49.444,1326,-40.0003523,-6.18623152E-05,55.5830877,63.7475825,24.4960404,30.2872192,27.627185,18.7846616,-0.00103359656,-40.0004454,-6.45050219E-05,0.0800170357,,,,,,,,,,,,,,,,
2026-06-22 21:21:09.420,1327,-40.000448,4.01691408E-05,55.5810338,63.743656,24.4994133,30.1987843,27.6255254,18.8016008,0.0017485609,-40.0004509,-7.54435293E-05,0.0737582708,,,,,,,,,,,,,,,,
2026-06-22 21:21:29.419,1328,-40.0005113,-7.28927429E-05,55.5631989,63.7434525,24.4630778,30.1861281,27.5618286,18.8381697,0.00451311314,-40.0005245,-0.000128343622,0.0807258051,,,,,,,,,,,,,,,,
2026-06-22 21:21:49.420,1329,-40.0004098,-3.03566562E-05,55.5469822,63.7396098,24.4609148,30.1848844,27.5695414,18.9087694,0.00168218493,-40.0004863,-7.45473071E-05,0.0835267201,,,,,,,,,,,,,,,,
2026-06-22 21:22:09.419,1330,-40.0004307,-4.61669358E-05,55.5299177,63.7392925,24.514882,30.1304308,27.5543222,18.9972818,0.00496872396,-40.0006249,-0.000214840559,0.0703721913,,,,,,,,,,,,,,,,
2026-06-22 21:22:29.420,1331,-40.0003473,-6.38615802E-05,55.4960936,63.7377423,24.5175617,30.1973458,27.5647016,19.0422548,0.00263255643,-40.0005116,-0.000170075407,0.0776477954,,,,,,,,,,,,,,,,
2026-06-22 21:22:49.421,1332,-40.0003667,-4.65346168E-05,55.4828864,63.7369223,24.5509449,30.2051666,27.5312639,19.0607305,0.00524221226,-40.0005925,-0.000160538683,0.0827992657,,,,,,,,,,,,,,,,
